ts_event,price
2024-10-21 12:29:49.553823391+00:00,233.79
2024-10-21 12:29:49.703766083+00:00,233.93
2024-10-21 12:29:50.524022649+00:00,233.79
2024-10-21 12:29:50.524034831+00:00,233.78
2024-10-21 12:29:51.461550015+00:00,233.97
2024-10-21 12:29:54.581050838+00:00,234.06
2024-10-21 12:29:54.581064740+00:00,234.02
2024-10-21 12:29:54.639369336+00:00,233.98
2024-10-21 12:29:55.410313755+00:00,233.96
2024-10-21 12:30:01.594370016+00:00,233.78
2024-10-21 12:30:01.675073949+00:00,233.77
2024-10-21 12:30:01.702282387+00:00,233.77
2024-10-21 12:30:01.702295886+00:00,233.73
2024-10-21 12:30:01.702628858+00:00,233.96
2024-10-21 12:30:09.716255586+00:00,233.77
2024-10-21 12:30:10.321520576+00:00,233.78
2024-10-21 12:30:10.800024827+00:00,233.88
2024-10-21 12:30:10.800051476+00:00,233.78
2024-10-21 12:30:10.801218083+00:00,233.81
2024-10-21 12:30:10.801218083+00:00,233.81
2024-10-21 12:30:10.801218083+00:00,233.81
2024-10-21 12:30:10.801242022+00:00,233.86
2024-10-21 12:30:10.801249125+00:00,233.85
2024-10-21 12:30:10.801255194+00:00,233.86
2024-10-21 12:30:10.801256016+00:00,233.87
2024-10-21 12:30:10.801285169+00:00,233.86
2024-10-21 12:30:10.801293865+00:00,233.86
2024-10-21 12:30:10.801518640+00:00,233.89
2024-10-21 12:30:10.801839030+00:00,233.83
2024-10-21 12:30:10.801849830+00:00,233.8
2024-10-21 12:30:10.801849830+00:00,233.8
2024-10-21 12:30:10.801849830+00:00,233.8
2024-10-21 12:30:10.801875239+00:00,233.82
2024-10-21 12:30:10.801885691+00:00,233.82
2024-10-21 12:30:10.801887002+00:00,233.82
2024-10-21 12:30:10.801896921+00:00,233.82
2024-10-21 12:30:10.801910649+00:00,233.89
2024-10-21 12:30:10.801912958+00:00,233.82
2024-10-21 12:30:10.801948090+00:00,233.82
2024-10-21 12:30:10.802147907+00:00,233.82
2024-10-21 12:30:10.802168655+00:00,233.85
2024-10-21 12:30:10.803071076+00:00,233.97
2024-10-21 12:30:10.804124159+00:00,233.88
2024-10-21 12:30:10.805929875+00:00,233.83
2024-10-21 12:30:10.872155138+00:00,233.62
2024-10-21 12:30:10.897934717+00:00,233.62
2024-10-21 12:30:10.903766597+00:00,233.87
2024-10-21 12:30:10.925970633+00:00,233.91
2024-10-21 12:30:11.987463739+00:00,233.62
2024-10-21 12:30:11.987474545+00:00,233.62
2024-10-21 12:30:11.987486150+00:00,233.6
2024-10-21 12:30:12.806183466+00:00,233.97
2024-10-21 12:30:13.320141102+00:00,233.61
2024-10-21 12:30:13.926860673+00:00,233.68
2024-10-21 12:30:33.768570061+00:00,233.68
2024-10-21 12:30:33.768615671+00:00,233.86
2024-10-21 12:30:33.772724890+00:00,233.86
2024-10-21 12:30:33.841886930+00:00,233.53
2024-10-21 12:30:33.993763813+00:00,233.57
2024-10-21 12:30:34.613890939+00:00,233.57
2024-10-21 12:30:34.668094071+00:00,233.57
2024-10-21 12:30:34.668106643+00:00,233.61
2024-10-21 12:30:35.853859462+00:00,233.97
2024-10-21 12:30:36.897088633+00:00,233.63
2024-10-21 12:30:37.857289497+00:00,233.91
2024-10-21 12:30:37.932904919+00:00,233.91
2024-10-21 12:30:37.932917819+00:00,233.93
2024-10-21 12:30:40.401633392+00:00,233.64
2024-10-21 12:30:40.472627145+00:00,233.93
2024-10-21 12:30:40.523757097+00:00,233.93
2024-10-21 12:30:40.523770024+00:00,233.87
2024-10-21 12:30:40.959299618+00:00,233.87
2024-10-21 12:30:40.959311816+00:00,234.0
2024-10-21 12:30:40.959659070+00:00,234.0
2024-10-21 12:30:41.011299851+00:00,234.0
2024-10-21 12:30:41.011312427+00:00,233.93
2024-10-21 12:30:42.852800519+00:00,233.65
2024-10-21 12:30:42.911106065+00:00,233.65
2024-10-21 12:30:42.911118704+00:00,233.63
2024-10-21 12:30:43.077759194+00:00,233.81
2024-10-21 12:30:43.077845659+00:00,233.79
2024-10-21 12:30:43.077853974+00:00,233.82
2024-10-21 12:30:43.077880864+00:00,233.63
2024-10-21 12:30:43.078169970+00:00,233.81
2024-10-21 12:30:43.081947674+00:00,233.82
2024-10-21 12:30:43.081952786+00:00,233.79
2024-10-21 12:30:43.145229452+00:00,233.6
2024-10-21 12:30:51.064507066+00:00,233.9
2024-10-21 12:30:51.126612912+00:00,233.91
2024-10-21 12:30:53.132658845+00:00,233.89
2024-10-21 12:30:53.158946223+00:00,233.9
2024-10-21 12:30:53.158960124+00:00,233.94
2024-10-21 12:30:54.724993656+00:00,233.61
2024-10-21 12:30:57.249970057+00:00,233.91
2024-10-21 12:30:59.735648884+00:00,233.9
2024-10-21 12:31:00.041878233+00:00,233.88
2024-10-21 12:31:00.098753103+00:00,233.89
2024-10-21 12:31:00.156687698+00:00,233.88
2024-10-21 12:31:00.156700602+00:00,233.9
2024-10-21 12:31:00.172626181+00:00,233.9
2024-10-21 12:31:00.172638682+00:00,233.94
2024-10-21 12:31:00.400232797+00:00,233.92
2024-10-21 12:31:00.880934995+00:00,233.92
2024-10-21 12:31:00.880948262+00:00,233.94
2024-10-21 12:31:01.118555295+00:00,233.93
2024-10-21 12:31:01.146597464+00:00,233.9
2024-10-21 12:31:01.698782682+00:00,233.76
2024-10-21 12:31:02.104600327+00:00,233.89
2024-10-21 12:31:02.286559844+00:00,233.9
2024-10-21 12:31:02.286572345+00:00,233.92
2024-10-21 12:31:02.297066314+00:00,233.92
2024-10-21 12:31:02.297079450+00:00,233.94
2024-10-21 12:31:02.320854035+00:00,233.65
2024-10-21 12:31:03.261814629+00:00,233.65
2024-10-21 12:31:03.312554281+00:00,233.68
2024-10-21 12:31:05.971386477+00:00,233.93
2024-10-21 12:31:10.467431005+00:00,233.81
2024-10-21 12:31:10.467497398+00:00,233.76
2024-10-21 12:31:10.467497398+00:00,233.76
2024-10-21 12:31:10.467519660+00:00,233.8
2024-10-21 12:31:10.467521772+00:00,233.79
2024-10-21 12:31:10.467536010+00:00,233.8
2024-10-21 12:31:10.467551632+00:00,233.8
2024-10-21 12:31:10.467575929+00:00,233.68
2024-10-21 12:31:10.471173647+00:00,233.89
2024-10-21 12:31:10.471527171+00:00,233.81
2024-10-21 12:31:10.525425470+00:00,233.67
2024-10-21 12:31:10.538626301+00:00,233.67
2024-10-21 12:31:10.538638966+00:00,233.64
2024-10-21 12:31:10.567605274+00:00,233.79
2024-10-21 12:31:10.567631078+00:00,233.8
2024-10-21 12:31:12.174575957+00:00,233.65
2024-10-21 12:31:12.184589806+00:00,233.66
2024-10-21 12:31:12.475429772+00:00,233.89
2024-10-21 12:31:12.508130141+00:00,233.66
2024-10-21 12:31:12.508143118+00:00,233.6
2024-10-21 12:31:12.564024144+00:00,233.63
2024-10-21 12:31:13.593602346+00:00,233.66
2024-10-21 12:31:15.015468720+00:00,233.66
2024-10-21 12:31:15.015480988+00:00,233.63
2024-10-21 12:31:16.945691674+00:00,233.86
2024-10-21 12:31:18.603058995+00:00,233.93
2024-10-21 12:31:18.603071495+00:00,233.95
2024-10-21 12:31:18.660460803+00:00,233.64
2024-10-21 12:31:18.669906311+00:00,233.64
2024-10-21 12:31:18.669917997+00:00,233.61
2024-10-21 12:31:19.089550857+00:00,233.86
2024-10-21 12:31:20.603309467+00:00,233.89
2024-10-21 12:31:22.606580635+00:00,233.97
2024-10-21 12:31:27.506013569+00:00,233.9
2024-10-21 12:31:31.003647553+00:00,233.77
2024-10-21 12:31:31.007751363+00:00,233.77
2024-10-21 12:31:33.219286515+00:00,233.9
2024-10-21 12:31:33.219299014+00:00,233.93
2024-10-21 12:31:33.219384692+00:00,233.93
2024-10-21 12:31:33.219396602+00:00,233.95
2024-10-21 12:31:33.283679402+00:00,233.91
2024-10-21 12:31:36.129038634+00:00,233.97
2024-10-21 12:31:38.015553779+00:00,233.61
2024-10-21 12:31:38.131960021+00:00,233.97
2024-10-21 12:31:39.147851742+00:00,233.61
2024-10-21 12:31:39.834158320+00:00,233.61
2024-10-21 12:31:39.834169303+00:00,233.61
2024-10-21 12:31:39.834181341+00:00,233.59
2024-10-21 12:31:40.907996076+00:00,233.59
2024-10-21 12:31:40.962639115+00:00,233.59
2024-10-21 12:31:40.962651822+00:00,233.61
2024-10-21 12:31:41.070734248+00:00,233.65
2024-10-21 12:31:45.869832455+00:00,233.76
2024-10-21 12:31:45.873939488+00:00,233.76
2024-10-21 12:31:45.941769646+00:00,233.65
2024-10-21 12:31:45.941781796+00:00,233.61
2024-10-21 12:31:48.996666200+00:00,233.7
2024-10-21 12:31:49.143737320+00:00,233.97
2024-10-21 12:31:51.146504844+00:00,233.97
2024-10-21 12:31:52.622166042+00:00,233.9
2024-10-21 12:31:55.540346724+00:00,233.7
2024-10-21 12:32:04.030002963+00:00,233.97
2024-10-21 12:32:05.348083+00:00,233.7
2024-10-21 12:32:05.348095069+00:00,233.61
2024-10-21 12:32:05.979188085+00:00,233.8
2024-10-21 12:32:06.032805816+00:00,234.32
2024-10-21 12:32:07.542071110+00:00,233.9
2024-10-21 12:32:07.542083244+00:00,233.92
2024-10-21 12:32:07.598649034+00:00,233.62
2024-10-21 12:32:07.665482103+00:00,233.91
2024-10-21 12:32:08.403235695+00:00,233.66
2024-10-21 12:32:11.088924820+00:00,233.86
2024-10-21 12:32:11.127329051+00:00,233.67
2024-10-21 12:32:11.560345813+00:00,233.67
2024-10-21 12:32:11.562209891+00:00,233.91
2024-10-21 12:32:11.562224326+00:00,233.96
2024-10-21 12:32:11.610968597+00:00,233.67
2024-10-21 12:32:11.610981426+00:00,233.71
2024-10-21 12:32:11.648070870+00:00,233.94
2024-10-21 12:32:14.797225568+00:00,233.86
2024-10-21 12:32:14.798092831+00:00,233.82
2024-10-21 12:32:18.141468975+00:00,233.8
2024-10-21 12:32:18.141468975+00:00,233.8
2024-10-21 12:32:18.141491360+00:00,233.81
2024-10-21 12:32:18.141532732+00:00,233.81
2024-10-21 12:32:18.141539068+00:00,233.71
2024-10-21 12:32:18.152822419+00:00,233.81
2024-10-21 12:32:18.152831190+00:00,233.8
2024-10-21 12:32:18.153255214+00:00,233.8
2024-10-21 12:32:18.153370459+00:00,233.81
2024-10-21 12:32:18.161685578+00:00,234.32
2024-10-21 12:32:18.224017456+00:00,233.62
2024-10-21 12:32:18.224122852+00:00,233.94
2024-10-21 12:32:18.276169768+00:00,233.94
2024-10-21 12:32:18.276183899+00:00,233.91
2024-10-21 12:32:20.168408031+00:00,234.3
2024-10-21 12:32:23.901384194+00:00,233.91
2024-10-21 12:32:27.277441455+00:00,233.74
2024-10-21 12:32:27.281535445+00:00,233.74
2024-10-21 12:32:27.945642504+00:00,233.62
2024-10-21 12:32:35.504980540+00:00,233.76
2024-10-21 12:32:35.505060728+00:00,233.82
2024-10-21 12:32:35.505060728+00:00,233.82
2024-10-21 12:32:35.505082570+00:00,233.78
2024-10-21 12:32:35.505087722+00:00,233.79
2024-10-21 12:32:35.505097774+00:00,233.78
2024-10-21 12:32:35.505110083+00:00,233.77
2024-10-21 12:32:35.505118236+00:00,233.91
2024-10-21 12:32:35.505132160+00:00,233.78
2024-10-21 12:32:35.505139710+00:00,233.78
2024-10-21 12:32:35.509073618+00:00,233.76
2024-10-21 12:32:35.605165948+00:00,233.79
2024-10-21 12:32:35.605194517+00:00,233.77
2024-10-21 12:32:37.670347240+00:00,233.62
2024-10-21 12:32:38.041341719+00:00,233.91
2024-10-21 12:32:38.100855625+00:00,233.91
2024-10-21 12:32:38.100868142+00:00,233.9
2024-10-21 12:32:48.253052117+00:00,233.62
2024-10-21 12:32:48.253063227+00:00,233.62
2024-10-21 12:32:48.253074967+00:00,233.6
2024-10-21 12:32:48.306721177+00:00,233.89
2024-10-21 12:32:55.953734385+00:00,233.64
2024-10-21 12:33:01.303215240+00:00,233.84
2024-10-21 12:33:05.793522393+00:00,233.84
2024-10-21 12:33:05.794507041+00:00,234.3
2024-10-21 12:33:06.321056918+00:00,233.76
2024-10-21 12:33:06.321081410+00:00,233.78
2024-10-21 12:33:06.321117671+00:00,233.83
2024-10-21 12:33:06.325151716+00:00,233.76
2024-10-21 12:33:06.325187400+00:00,233.78
2024-10-21 12:33:07.427626768+00:00,233.84
2024-10-21 12:33:07.801879861+00:00,234.31
2024-10-21 12:33:09.053244732+00:00,233.82
2024-10-21 12:33:09.156252110+00:00,233.82
2024-10-21 12:33:09.156252110+00:00,233.82
2024-10-21 12:33:12.169745303+00:00,234.31
2024-10-21 12:33:14.175223557+00:00,234.3
2024-10-21 12:33:14.283552259+00:00,233.84
2024-10-21 12:33:15.381509806+00:00,233.89
2024-10-21 12:33:15.434611774+00:00,233.65
2024-10-21 12:33:21.206576211+00:00,233.85
2024-10-21 12:33:21.206611882+00:00,233.65
2024-10-21 12:33:21.210681542+00:00,233.85
2024-10-21 12:33:21.285249933+00:00,233.6
2024-10-21 12:33:22.875006113+00:00,234.3
2024-10-21 12:33:24.340747933+00:00,233.64
2024-10-21 12:33:24.880805430+00:00,233.98
2024-10-21 12:33:26.285422898+00:00,233.64
2024-10-21 12:33:26.285434922+00:00,233.6
2024-10-21 12:33:26.288517312+00:00,233.89
2024-10-21 12:33:28.839620575+00:00,233.89
2024-10-21 12:33:28.839633521+00:00,233.88
2024-10-21 12:33:29.340151844+00:00,233.63
2024-10-21 12:33:36.906518675+00:00,233.88
2024-10-21 12:33:39.988033229+00:00,233.75
2024-10-21 12:33:41.899233441+00:00,233.64
2024-10-21 12:33:48.686584626+00:00,233.77
2024-10-21 12:33:48.686646314+00:00,233.77
2024-10-21 12:33:48.687003945+00:00,233.77
2024-10-21 12:33:48.690751022+00:00,233.77
2024-10-21 12:33:49.477179785+00:00,233.82
2024-10-21 12:33:49.477179785+00:00,233.82
2024-10-21 12:33:49.544831228+00:00,233.64
2024-10-21 12:33:49.544930382+00:00,233.88
2024-10-21 12:33:49.544942069+00:00,233.94
2024-10-21 12:33:49.602010461+00:00,233.64
2024-10-21 12:33:49.602023386+00:00,233.68
2024-10-21 12:33:50.024262364+00:00,233.89
2024-10-21 12:33:51.861072481+00:00,233.69
2024-10-21 12:33:52.769482629+00:00,233.69
2024-10-21 12:33:52.769493295+00:00,233.67
2024-10-21 12:33:52.993927871+00:00,233.75
2024-10-21 12:33:53.065065422+00:00,233.67
2024-10-21 12:33:56.944168416+00:00,233.4
2024-10-21 12:33:59.088811005+00:00,233.67
2024-10-21 12:33:59.088823750+00:00,233.65
2024-10-21 12:34:02.149897491+00:00,233.78
2024-10-21 12:34:02.149928619+00:00,233.82
2024-10-21 12:34:02.149928619+00:00,233.82
2024-10-21 12:34:02.149950355+00:00,233.79
2024-10-21 12:34:02.149954232+00:00,233.8
2024-10-21 12:34:02.149963811+00:00,233.79
2024-10-21 12:34:02.149968531+00:00,233.79
2024-10-21 12:34:02.149995072+00:00,233.79
2024-10-21 12:34:02.150289648+00:00,233.78
2024-10-21 12:34:02.224326757+00:00,233.89
2024-10-21 12:34:02.250035378+00:00,233.8
2024-10-21 12:34:02.433938165+00:00,233.66
2024-10-21 12:34:04.221298672+00:00,233.89
2024-10-21 12:34:04.221593520+00:00,233.78
2024-10-21 12:34:04.221921450+00:00,233.78
2024-10-21 12:34:04.223075802+00:00,233.98
2024-10-21 12:34:04.325592369+00:00,233.9
2024-10-21 12:34:06.238355905+00:00,233.99
2024-10-21 12:34:11.389652181+00:00,233.99
2024-10-21 12:34:13.393399417+00:00,233.92
2024-10-21 12:34:13.740065207+00:00,233.89
2024-10-21 12:34:14.476131192+00:00,233.66
2024-10-21 12:34:14.476143802+00:00,233.65
2024-10-21 12:34:18.143679631+00:00,233.88
2024-10-21 12:34:21.570266497+00:00,233.65
2024-10-21 12:34:21.570278537+00:00,233.63
2024-10-21 12:34:24.634338724+00:00,233.88
2024-10-21 12:34:24.734729841+00:00,233.88
2024-10-21 12:34:26.051200518+00:00,233.92
2024-10-21 12:34:28.056511802+00:00,233.9
2024-10-21 12:34:31.566351603+00:00,233.9
2024-10-21 12:34:33.571362114+00:00,233.89
2024-10-21 12:34:33.720440799+00:00,233.87
2024-10-21 12:34:33.730448933+00:00,233.86
2024-10-21 12:34:33.745274141+00:00,233.86
2024-10-21 12:34:33.745287278+00:00,233.92
2024-10-21 12:34:33.747590481+00:00,233.92
2024-10-21 12:34:33.751727739+00:00,233.92
2024-10-21 12:34:35.757406077+00:00,233.89
2024-10-21 12:34:37.761184677+00:00,233.91
2024-10-21 12:34:37.968027551+00:00,233.92
2024-10-21 12:34:37.968040798+00:00,233.88
2024-10-21 12:34:38.475738499+00:00,233.88
2024-10-21 12:34:38.475751280+00:00,233.92
2024-10-21 12:34:38.943836159+00:00,233.88
2024-10-21 12:34:38.961431383+00:00,233.88
2024-10-21 12:34:38.961442941+00:00,233.92
2024-10-21 12:34:39.359232731+00:00,233.88
2024-10-21 12:34:39.445076887+00:00,233.88
2024-10-21 12:34:39.445089261+00:00,233.92
2024-10-21 12:34:39.534348093+00:00,233.88
2024-10-21 12:34:39.805848072+00:00,233.88
2024-10-21 12:34:39.805861078+00:00,233.92
2024-10-21 12:34:40.424950427+00:00,233.76
2024-10-21 12:34:40.429056129+00:00,233.76
2024-10-21 12:34:42.760362354+00:00,233.91
2024-10-21 12:34:44.765845817+00:00,233.9
2024-10-21 12:34:46.916797916+00:00,233.79
2024-10-21 12:34:51.436613204+00:00,233.77
2024-10-21 12:34:51.440710504+00:00,233.77
2024-10-21 12:34:54.821268272+00:00,233.9
2024-10-21 12:34:56.823934089+00:00,233.91
2024-10-21 12:34:56.914006729+00:00,233.92
2024-10-21 12:34:56.914018909+00:00,233.94
2024-10-21 12:34:56.970301620+00:00,233.64
2024-10-21 12:35:01.086704786+00:00,233.93
2024-10-21 12:35:04.824035688+00:00,233.91
2024-10-21 12:35:06.832364220+00:00,233.9
2024-10-21 12:35:10.273312188+00:00,233.75
2024-10-21 12:35:11.596759827+00:00,233.65
2024-10-21 12:35:11.866382042+00:00,233.9
2024-10-21 12:35:12.594795091+00:00,233.65
2024-10-21 12:35:12.649791928+00:00,233.65
2024-10-21 12:35:12.649804588+00:00,233.66
2024-10-21 12:35:13.882085380+00:00,233.91
2024-10-21 12:35:18.869298325+00:00,233.91
2024-10-21 12:35:20.880663008+00:00,233.86
2024-10-21 12:35:22.590424361+00:00,233.93
2024-10-21 12:35:22.590436801+00:00,233.95
2024-10-21 12:35:22.645812212+00:00,233.67
2024-10-21 12:35:23.823304028+00:00,233.94
2024-10-21 12:35:23.988201548+00:00,233.84
2024-10-21 12:35:24.238426890+00:00,233.86
2024-10-21 12:35:24.238426890+00:00,233.86
2024-10-21 12:35:24.238452385+00:00,233.8
2024-10-21 12:35:24.238461987+00:00,233.78
2024-10-21 12:35:24.238465281+00:00,233.78
2024-10-21 12:35:24.238471795+00:00,233.8
2024-10-21 12:35:24.238485568+00:00,233.77
2024-10-21 12:35:24.238506128+00:00,233.78
2024-10-21 12:35:24.238844974+00:00,233.94
2024-10-21 12:35:24.325803839+00:00,233.94
2024-10-21 12:35:24.325823716+00:00,233.8
2024-10-21 12:35:24.343765036+00:00,233.77
2024-10-21 12:35:24.343821064+00:00,233.94
2024-10-21 12:35:24.493765488+00:00,233.8
2024-10-21 12:35:39.266829390+00:00,233.77
2024-10-21 12:35:39.267322775+00:00,233.77
2024-10-21 12:35:46.324153630+00:00,233.67
2024-10-21 12:35:46.324167263+00:00,233.65
2024-10-21 12:35:46.381553985+00:00,233.94
2024-10-21 12:35:46.464926027+00:00,233.94
2024-10-21 12:35:48.967546449+00:00,233.65
2024-10-21 12:35:48.967567635+00:00,233.6
2024-10-21 12:35:50.412145028+00:00,233.66
2024-10-21 12:35:54.451388501+00:00,233.94
2024-10-21 12:35:54.451399487+00:00,233.94
2024-10-21 12:35:54.451579862+00:00,233.81
2024-10-21 12:35:54.451584967+00:00,233.78
2024-10-21 12:35:54.451914911+00:00,233.78
2024-10-21 12:35:54.490013783+00:00,233.81
2024-10-21 12:35:54.565074677+00:00,233.94
2024-10-21 12:35:56.157378125+00:00,233.94
2024-10-21 12:35:56.203098030+00:00,233.94
2024-10-21 12:35:59.076399251+00:00,233.94
2024-10-21 12:35:59.076412669+00:00,233.99
2024-10-21 12:35:59.437757339+00:00,233.68
2024-10-21 12:35:59.494791441+00:00,233.7
2024-10-21 12:36:00.843631726+00:00,233.71
2024-10-21 12:36:02.353651432+00:00,233.71
2024-10-21 12:36:02.353665960+00:00,233.68
2024-10-21 12:36:07.530496723+00:00,233.99
2024-10-21 12:36:07.530508969+00:00,234.01
2024-10-21 12:36:07.585080931+00:00,233.69
2024-10-21 12:36:09.508691863+00:00,234.0
2024-10-21 12:36:10.549225606+00:00,233.89
2024-10-21 12:36:43.158440811+00:00,233.71
2024-10-21 12:36:43.375021837+00:00,233.71
2024-10-21 12:36:43.375035050+00:00,233.68
2024-10-21 12:36:50.819889336+00:00,233.69
2024-10-21 12:36:53.683336201+00:00,233.87
2024-10-21 12:36:54.097617679+00:00,233.69
2024-10-21 12:36:54.097630082+00:00,233.67
2024-10-21 12:36:54.153856242+00:00,233.95
2024-10-21 12:36:56.765119762+00:00,233.95
2024-10-21 12:36:56.765132861+00:00,233.98
2024-10-21 12:36:56.819654707+00:00,233.75
2024-10-21 12:36:57.476523790+00:00,233.97
2024-10-21 12:36:58.378164795+00:00,233.8
2024-10-21 12:36:58.406534723+00:00,233.75
2024-10-21 12:36:58.406546557+00:00,233.66
2024-10-21 12:36:58.464922853+00:00,233.95
2024-10-21 12:37:00.372093470+00:00,233.94
2024-10-21 12:37:00.454146766+00:00,233.67
2024-10-21 12:37:00.536164034+00:00,233.7
2024-10-21 12:37:01.064935080+00:00,233.87
2024-10-21 12:37:01.064935080+00:00,233.87
2024-10-21 12:37:01.064997491+00:00,233.7
2024-10-21 12:37:01.065010830+00:00,233.87
2024-10-21 12:37:01.065010830+00:00,233.87
2024-10-21 12:37:01.065032811+00:00,233.88
2024-10-21 12:37:01.065044515+00:00,233.88
2024-10-21 12:37:01.065398746+00:00,233.88
2024-10-21 12:37:01.134392616+00:00,233.66
2024-10-21 12:37:01.201495261+00:00,233.66
2024-10-21 12:37:01.201507987+00:00,233.63
2024-10-21 12:37:01.461864865+00:00,233.66
2024-10-21 12:37:01.498580512+00:00,233.87
2024-10-21 12:37:02.076277129+00:00,233.66
2024-10-21 12:37:02.131181816+00:00,233.66
2024-10-21 12:37:02.131194998+00:00,233.71
2024-10-21 12:37:05.074380125+00:00,233.86
2024-10-21 12:37:09.471991076+00:00,233.87
2024-10-21 12:37:09.476084016+00:00,233.87
2024-10-21 12:37:09.756862909+00:00,233.71
2024-10-21 12:37:09.756876626+00:00,233.66
2024-10-21 12:37:10.616114227+00:00,233.71
2024-10-21 12:37:17.205123764+00:00,233.71
2024-10-21 12:37:17.205136424+00:00,233.66
2024-10-21 12:37:19.163732276+00:00,233.94
2024-10-21 12:37:19.163745804+00:00,233.97
2024-10-21 12:37:19.224217636+00:00,233.94
2024-10-21 12:37:24.436550463+00:00,233.71
2024-10-21 12:37:25.366548710+00:00,233.71
2024-10-21 12:37:25.366561737+00:00,233.66
2024-10-21 12:37:27.922279446+00:00,233.71
2024-10-21 12:37:36.585363105+00:00,233.71
2024-10-21 12:37:36.585375675+00:00,233.66
2024-10-21 12:37:36.952501284+00:00,233.71
2024-10-21 12:37:38.907567221+00:00,233.93
2024-10-21 12:37:39.163653557+00:00,233.73
2024-10-21 12:37:39.594538033+00:00,233.92
2024-10-21 12:37:42.591822605+00:00,233.73
2024-10-21 12:37:42.591835289+00:00,233.7
2024-10-21 12:37:47.411231127+00:00,233.84
2024-10-21 12:37:48.676986240+00:00,233.85
2024-10-21 12:37:48.750455978+00:00,233.92
2024-10-21 12:37:48.750469059+00:00,233.96
2024-10-21 12:37:48.859269056+00:00,233.93
2024-10-21 12:37:49.104334459+00:00,233.93
2024-10-21 12:37:49.104346675+00:00,233.96
2024-10-21 12:37:49.160516949+00:00,233.75
2024-10-21 12:37:50.467783433+00:00,233.75
2024-10-21 12:37:50.467796686+00:00,233.7
2024-10-21 12:37:50.525418175+00:00,233.93
2024-10-21 12:37:51.258156258+00:00,233.93
2024-10-21 12:37:51.258169160+00:00,233.96
2024-10-21 12:37:51.310797013+00:00,233.75
2024-10-21 12:37:54.120490249+00:00,233.76
2024-10-21 12:37:54.459888299+00:00,233.94
2024-10-21 12:37:57.227102986+00:00,233.93
2024-10-21 12:38:00.262765699+00:00,233.76
2024-10-21 12:38:00.262778489+00:00,233.74
2024-10-21 12:38:00.316954864+00:00,233.75
2024-10-21 12:38:00.336429148+00:00,233.93
2024-10-21 12:38:00.336442519+00:00,233.96
2024-10-21 12:38:00.442444353+00:00,233.93
2024-10-21 12:38:00.603243988+00:00,233.92
2024-10-21 12:38:01.201736475+00:00,233.84
2024-10-21 12:38:01.201736475+00:00,233.84
2024-10-21 12:38:01.269398755+00:00,233.75
2024-10-21 12:38:01.269411943+00:00,233.69
2024-10-21 12:38:01.547036937+00:00,233.75
2024-10-21 12:38:02.096094950+00:00,233.69
2024-10-21 12:38:02.402017086+00:00,233.69
2024-10-21 12:38:02.465417465+00:00,233.69
2024-10-21 12:38:02.465429218+00:00,233.7
2024-10-21 12:38:13.050394683+00:00,233.84
2024-10-21 12:38:13.124071363+00:00,233.92
2024-10-21 12:38:13.124084446+00:00,233.95
2024-10-21 12:38:18.490902611+00:00,233.7
2024-10-21 12:38:18.490913936+00:00,233.69
2024-10-21 12:38:20.985998839+00:00,233.8
2024-10-21 12:38:20.985998839+00:00,233.8
2024-10-21 12:38:20.986025309+00:00,233.82
2024-10-21 12:38:20.986183368+00:00,233.69
2024-10-21 12:38:20.986209570+00:00,233.83
2024-10-21 12:38:20.986221127+00:00,233.83
2024-10-21 12:38:20.986359911+00:00,233.83
2024-10-21 12:38:20.986378447+00:00,233.89
2024-10-21 12:38:20.986396044+00:00,233.82
2024-10-21 12:38:20.986433209+00:00,233.88
2024-10-21 12:38:20.986615985+00:00,233.83
2024-10-21 12:38:20.986887376+00:00,233.81
2024-10-21 12:38:20.986924542+00:00,233.87
2024-10-21 12:38:20.990315989+00:00,233.83
2024-10-21 12:38:21.053639879+00:00,233.69
2024-10-21 12:38:21.057112403+00:00,233.69
2024-10-21 12:38:21.064804647+00:00,233.58
2024-10-21 12:38:21.064830997+00:00,233.95
2024-10-21 12:38:21.086105964+00:00,233.82
2024-10-21 12:38:21.116614965+00:00,233.95
2024-10-21 12:38:21.116627916+00:00,233.94
2024-10-21 12:38:21.127620498+00:00,233.87
2024-10-21 12:38:21.712864469+00:00,233.58
2024-10-21 12:38:21.828276411+00:00,233.58
2024-10-21 12:38:22.256456628+00:00,233.58
2024-10-21 12:38:22.256482691+00:00,233.61
2024-10-21 12:38:23.254687557+00:00,233.8
2024-10-21 12:38:24.119784545+00:00,233.64
2024-10-21 12:38:24.411319477+00:00,233.64
2024-10-21 12:38:24.411330476+00:00,233.61
2024-10-21 12:38:27.465707438+00:00,233.64
2024-10-21 12:38:27.556753199+00:00,233.64
2024-10-21 12:38:27.556765455+00:00,233.63
2024-10-21 12:38:27.614000492+00:00,233.63
2024-10-21 12:38:27.614012681+00:00,233.6
2024-10-21 12:38:27.623739112+00:00,233.86
2024-10-21 12:38:28.193154770+00:00,233.85
2024-10-21 12:38:28.732222683+00:00,233.8
2024-10-21 12:38:28.732261256+00:00,233.86
2024-10-21 12:38:30.670563949+00:00,233.67
2024-10-21 12:38:30.672097186+00:00,233.85
2024-10-21 12:38:30.672110180+00:00,233.86
2024-10-21 12:38:30.672237085+00:00,233.86
2024-10-21 12:38:30.672248660+00:00,233.91
2024-10-21 12:38:31.614004753+00:00,233.86
