ts_event,best_level_ofi
2024-10-21 12:08:07.341475627,0.0
2024-10-21 12:08:07.343053018,-100.0
2024-10-21 12:08:11.980882050,-56.0
2024-10-21 12:08:22.863309742,29.0
2024-10-21 12:08:22.863323283,-130.0
2024-10-21 12:08:22.881949837,588.0
2024-10-21 12:08:22.881992297,612.0
2024-10-21 12:08:22.934444989,-412.0
2024-10-21 12:08:25.917764011,12.0
2024-10-21 12:08:36.931191504,-212.0
2024-10-21 12:08:36.931201585,0.0
2024-10-21 12:08:36.931212780,212.0
2024-10-21 12:08:36.985980884,200.0
2024-10-21 12:08:37.008605354,0.0
2024-10-21 12:08:37.008657827,-212.0
2024-10-21 12:08:37.017706043,212.0
2024-10-21 12:08:37.017734583,-212.0
2024-10-21 12:08:37.054120455,212.0
2024-10-21 12:08:37.140123992,0.0
2024-10-21 12:08:37.210561446,216.0
2024-10-21 12:08:37.210572545,12.0
2024-10-21 12:08:37.269320274,0.0
2024-10-21 12:08:37.922862859,-212.0
2024-10-21 12:08:37.922947266,212.0
2024-10-21 12:08:38.864074729,100.0
2024-10-21 12:08:38.864096354,228.0
2024-10-21 12:08:38.864439490,94.0
2024-10-21 12:08:38.972450149,12.0
2024-10-21 12:08:38.985809168,0.0
2024-10-21 12:08:39.004863316,-212.0
2024-10-21 12:08:39.004876187,212.0
2024-10-21 12:08:39.005322111,29.0
2024-10-21 12:08:39.005350151,130.0
2024-10-21 12:08:39.007699591,0.0
2024-10-21 12:08:39.007712438,-130.0
2024-10-21 12:08:39.069736562,200.0
2024-10-21 12:08:39.162773976,200.0
2024-10-21 12:08:41.638527966,200.0
2024-10-21 12:08:41.645312053,0.0
2024-10-21 12:08:41.701297052,-212.0
2024-10-21 12:08:41.701320255,0.0
2024-10-21 12:08:41.701391064,212.0
2024-10-21 12:08:44.045799937,56.0
2024-10-21 12:08:44.045814276,0.0
2024-10-21 12:08:44.045826034,145.0
2024-10-21 12:08:44.045839714,26.0
2024-10-21 12:08:44.046075488,100.0
2024-10-21 12:08:44.046577511,145.0
2024-10-21 12:08:44.071001755,12.0
2024-10-21 12:08:44.071247115,145.0
2024-10-21 12:08:44.078717275,154.0
2024-10-21 12:08:44.078746374,-208.0
2024-10-21 12:08:44.078758339,0.0
2024-10-21 12:08:44.078760028,0.0
2024-10-21 12:08:44.078772524,-57.0
2024-10-21 12:08:44.078783923,194.0
2024-10-21 12:08:44.115212449,0.0
2024-10-21 12:08:44.115267046,-194.0
2024-10-21 12:08:44.149196088,194.0
2024-10-21 12:08:44.179409160,0.0
2024-10-21 12:08:44.303766562,0.0
2024-10-21 12:08:44.333763421,200.0
2024-10-21 12:08:45.554994588,92.0
2024-10-21 12:08:46.626940215,1.0
2024-10-21 12:08:56.736391728,508.0
2024-10-21 12:09:01.138241817,30.0
2024-10-21 12:09:01.138255251,-248.0
2024-10-21 12:09:01.157397025,0.0
2024-10-21 12:09:01.157426276,508.0
2024-10-21 12:09:02.549437699,92.0
2024-10-21 12:09:02.576510264,-92.0
2024-10-21 12:09:02.576563332,92.0
2024-10-21 12:09:04.138843955,-92.0
2024-10-21 12:09:04.138894379,-278.0
2024-10-21 12:09:04.194606283,200.0
2024-10-21 12:09:06.506604143,-92.0
2024-10-21 12:09:06.565023952,92.0
2024-10-21 12:09:06.773392628,200.0
2024-10-21 12:09:10.542530771,10.0
2024-10-21 12:09:12.689157352,288.0
2024-10-21 12:09:12.689170703,-288.0
2024-10-21 12:09:12.782576498,0.0
2024-10-21 12:09:13.223494596,0.0
2024-10-21 12:09:13.230924474,288.0
2024-10-21 12:09:13.230979969,-288.0
2024-10-21 12:09:13.352263576,288.0
2024-10-21 12:09:13.352324097,-288.0
2024-10-21 12:09:14.174258870,288.0
2024-10-21 12:09:14.174269739,0.0
2024-10-21 12:09:14.199409178,-288.0
2024-10-21 12:09:15.368368108,288.0
2024-10-21 12:09:15.368381335,-288.0
2024-10-21 12:09:15.368882161,288.0
2024-10-21 12:09:15.368983400,-288.0
2024-10-21 12:09:18.369344833,0.0
2024-10-21 12:09:18.369370009,288.0
2024-10-21 12:09:18.424025933,-288.0
2024-10-21 12:09:26.336360989,288.0
2024-10-21 12:09:26.336373029,-288.0
2024-10-21 12:09:26.336385729,0.0
2024-10-21 12:09:26.401883038,0.0
2024-10-21 12:09:30.048768796,288.0
2024-10-21 12:09:30.048780765,-288.0
2024-10-21 12:09:30.065483395,288.0
2024-10-21 12:09:30.066245031,-288.0
2024-10-21 12:09:32.077963808,1.0
