ts_event,integrated_ofi
2024-10-21 12:51:30,39.99999999999998
2024-10-21 12:51:35,59.99999999999995
2024-10-21 12:51:40,195.5456570155902
2024-10-21 12:51:45,1613.071895424836
2024-10-21 12:51:50,64.77332334207566
2024-10-21 12:51:55,19.99999999999999
2024-10-21 12:52:00,0.0
2024-10-21 12:52:05,59.99999999999996
2024-10-21 12:52:10,0.0
2024-10-21 12:52:15,331.13548769641244
2024-10-21 12:52:20,-437.58454106280175
2024-10-21 12:52:25,-139.99999999999991
2024-10-21 12:52:30,198.95240373116505
2024-10-21 12:52:35,0.0
2024-10-21 12:52:40,0.0
2024-10-21 12:52:45,0.0
2024-10-21 12:52:50,-77.14285714289652
2024-10-21 12:52:55,691.4154200230146
2024-10-21 12:53:00,-39.99999999999998
2024-10-21 12:53:05,0.0
2024-10-21 12:53:10,-59.99999999999995
2024-10-21 12:53:15,0.0
2024-10-21 12:53:20,0.0
2024-10-21 12:53:25,-39.99999999999998
2024-10-21 12:53:30,0.0
2024-10-21 12:53:35,30.21276595744681
2024-10-21 12:53:40,-15.53516819571864
2024-10-21 12:53:45,0.0
2024-10-21 12:53:50,0.0
2024-10-21 12:53:55,59.999999999999964
2024-10-21 12:54:00,1359.4202898550727
2024-10-21 12:54:05,4.819177470142999e-16
2024-10-21 12:54:10,0.0
2024-10-21 12:54:15,18.23475887170154
2024-10-21 12:54:20,2150.188679245282
2024-10-21 12:54:25,31.081593927893717
2024-10-21 12:54:30,-48.88888888888885
2024-10-21 12:54:35,0.0
2024-10-21 12:54:40,-374.04682274247466
2024-10-21 12:54:45,0.0
2024-10-21 12:54:50,0.0
2024-10-21 12:54:55,-568.2119205298009
2024-10-21 12:55:00,39.99999999999998
2024-10-21 12:55:05,555.0522648083626
2024-10-21 12:55:10,119.99999999999991
2024-10-21 12:55:15,139.9999999999999
2024-10-21 12:55:20,406.0574412532631
2024-10-21 12:55:25,0.0
2024-10-21 12:55:30,0.0
2024-10-21 12:55:35,-59.999999999999964
2024-10-21 12:55:40,209.1960507757406
2024-10-21 12:55:45,-49.67741935483869
2024-10-21 12:55:50,-16.363636363636356
2024-10-21 12:55:55,0.0
2024-10-21 12:56:00,-59.99999999999997
2024-10-21 12:56:05,-79.99999999999996
2024-10-21 12:56:10,0.0
2024-10-21 12:56:15,0.0
2024-10-21 12:56:20,511.43769968051095
2024-10-21 12:56:25,39.41931127616473
2024-10-21 12:56:30,0.0
2024-10-21 12:56:35,0.0
2024-10-21 12:56:40,79.99999999999996
2024-10-21 12:56:45,223.76599634369276
2024-10-21 12:56:50,79.99999999999997
2024-10-21 12:56:55,1038.4158415841575
2024-10-21 12:57:00,4.819177470142999e-16
2024-10-21 12:57:05,-9.75432906184446e-15
2024-10-21 12:57:10,-5.626014011370024e-16
2024-10-21 12:57:15,0.0
2024-10-21 12:57:20,0.0
2024-10-21 12:57:25,48.62828713574981
2024-10-21 12:57:30,1.1703230994686751e-14
2024-10-21 12:57:35,-72.38095238095234
2024-10-21 12:57:40,39.999999999999986
2024-10-21 12:57:45,39.99999999999998
2024-10-21 12:57:50,0.0
2024-10-21 12:57:55,0.0
2024-10-21 12:58:00,127.37430167597756
2024-10-21 12:58:05,0.0
2024-10-21 12:58:10,3797.116564417179
2024-10-21 12:58:15,-139.99999999999991
2024-10-21 12:58:20,0.0
2024-10-21 12:58:25,-4.75770925110132
2024-10-21 12:58:30,0.0
2024-10-21 12:58:35,373.76146788990815
2024-10-21 12:58:40,39.999999999999986
2024-10-21 12:58:45,0.0
2024-10-21 12:58:50,79.99999999999996
2024-10-21 12:58:55,-239.99999999999997
2024-10-21 12:59:00,3.379799477966897e-14
2024-10-21 12:59:05,0.0
2024-10-21 12:59:10,0.0
2024-10-21 12:59:15,39.99999999999998
2024-10-21 12:59:20,0.0
2024-10-21 12:59:25,-59.99999999999992
2024-10-21 12:59:30,4.6406570841889065
2024-10-21 12:59:35,0.0
2024-10-21 12:59:40,99.99999999999997
2024-10-21 12:59:45,0.0
2024-10-21 12:59:50,0.0
2024-10-21 12:59:55,7.257240204429295
2024-10-21 13:00:00,99.99999999999994
2024-10-21 13:00:05,119.99999999999991
2024-10-21 13:00:10,39.99999999999997
2024-10-21 13:00:15,0.0
2024-10-21 13:00:20,7269.361702127695
2024-10-21 13:00:25,0.0
2024-10-21 13:00:30,0.0
2024-10-21 13:00:35,-120.00000000000034
2024-10-21 13:00:40,39.99999999999998
2024-10-21 13:00:45,2380.6489675516214
2024-10-21 13:00:50,19.999999999999993
2024-10-21 13:00:55,7.731082064548474e-15
2024-10-21 13:01:00,-79.99999999999997
2024-10-21 13:01:05,847.7601809954753
2024-10-21 13:01:10,185.19514086327214
2024-10-21 13:01:15,19.900682805710733
2024-10-21 13:01:20,100.0
2024-10-21 13:01:25,0.0
2024-10-21 13:01:30,19.603960396039593
2024-10-21 13:01:35,79.99999999999996
2024-10-21 13:01:40,119.91973732214521
2024-10-21 13:01:45,159.99999999999991
2024-10-21 13:01:50,-218.76332622601305
2024-10-21 13:01:55,-501.42721217887674
2024-10-21 13:02:00,-6509.59409594096
2024-10-21 13:02:05,-276.96202531645565
2024-10-21 13:02:10,-79.99999999999994
2024-10-21 13:02:15,-1838.2578397212535
2024-10-21 13:02:20,-219.9999999999999
2024-10-21 13:02:25,-1104.5705024311176
2024-10-21 13:02:30,0.0
2024-10-21 13:02:35,-1784.0643863179064
2024-10-21 13:02:40,-599.9999999999998
2024-10-21 13:02:45,59.99999999999996
2024-10-21 13:02:50,-99.99999999999994
2024-10-21 13:02:55,-19.99999999999999
2024-10-21 13:03:00,-1.529472550931896e-14
2024-10-21 13:03:05,-419.9999999999997
2024-10-21 13:03:10,-992.7079646017693
2024-10-21 13:03:15,0.0
2024-10-21 13:03:20,-1123.54740061162
2024-10-21 13:03:25,0.0
2024-10-21 13:03:30,0.0
2024-10-21 13:03:35,-33.27731092436972
2024-10-21 13:03:40,-78.27411167512699
2024-10-21 13:03:45,-123.56164383561638
2024-10-21 13:03:50,-0.9917355371900796
2024-10-21 13:03:55,-260.48943270300344
2024-10-21 13:04:00,-79.99999999999994
2024-10-21 13:04:05,0.0
2024-10-21 13:04:10,-99.99999999999993
2024-10-21 13:04:15,1579.5348837209294
2024-10-21 13:04:20,-75.2112676056337
